State,County,,State_name,FIPS,group,long,lat,Age.Adjusted.Rate,FFRPTH14,FSRPTH14,RECFACPTH14,POVRATE15,Pov_num,Age.poverty,Age.Black,Age.b.p,PCT_NHWHITE10,black_num,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCTHIGSD,Population.Estimate..2015,Population.Estimate..2016
UT,Uintah,,Utah,49047,2770,-109.9849777,40.80605316,201.3,0.542490574,0.461116988,0.108498115,9.9,3741.111,7.530856443,0.224090115,7.754946558,82.84951516,111.3214682,0.294586965,7.149871118,0.48790966,7.287958758,0.217871609,14.9,"37,789","36,373"
UT,Utah,,Utah,49049,2771,-111.2454834,39.81483459,159.6,0.625697448,0.335131396,0.078435008,12.5,71849.5,114.671802,4.299493306,118.9712953,84.15375442,2693.918112,0.468673775,10.80079138,1.33807234,0.459575193,0.738921024,38.1,"574,796","592,299"
UT,Wasatch,,Utah,49051,2772,-111.5720673,40.61697769,134.1,0.793822617,0.577325539,0.0360828,6.9,2012.385,2.698608285,0.081445091,2.780053376,84.22439439,60.73459417,0.208244794,13.53166171,0.71398215,0.220994475,0.10199745,36.9,"29,165","30,528"
UT,Washington,,Alabama,1129,65,-88.45322418,31.43246651,234.8,0.178210764,0.356421528,0,22.4,3785.824,8.889114752,9.841321272,18.73043602,65.15556567,4191.363404,24.79949946,0.858881747,0.102383255,7.929014277,0.051191627,27.6,"16,901","16,756"
UT,Wayne,,Georgia,13305,508,-81.65794373,31.54132462,197.6,0.701192026,0.701192026,0.0333901,20.8,6144.112,12.14076531,11.49579094,23.63655625,72.25821456,5817.707964,19.69500648,5.711153194,0.531579122,0.2724343,0.019934217,29.1,"29,539","30,104"
UT,Weber,,Utah,49057,2775,-111.8814697,41.41339111,187.4,0.602973282,0.544755172,0.0582181,12.4,30188.172,56.57263433,5.42183126,61.99446559,78.11845906,2893.186371,1.18839627,16.7409054,1.203964781,0.549654898,0.25255583,23.3,"243,453","247,560"
VT,Addison,,Vermont,50001,2776,-73.32714081,44.27244949,151.1,0.459347726,0.756572726,0.162122727,8.9,3287.126,4.966847386,0.407706382,5.374553768,94.13106651,269.8255342,0.730561364,1.86035143,1.423100948,0.203688113,0.013579208,35.8,"36,934","36,959"
VT,Bennington,,Vermont,50003,2777,-73.26984406,43.31560898,173.7,0.823158184,1.317053094,0.35670188,11.8,4295.672,7.461582264,0.495650388,7.957232652,95.66868687,285.3485253,0.783838384,1.414141414,0.711111111,0.191245791,0.035016835,33.6,"36,404","36,191"
VT,Caledonia,,Vermont,50005,2778,-71.94631195,44.77092361,158.3,0.613279107,0.871501888,0.064555695,11.5,3540.965,5.605347595,0.234134657,5.839482252,95.77929356,147.9056585,0.48035354,1.059980145,0.803791591,0.406699331,0.003202357,27.7,"30,791","30,333"
VT,Chittenden,,Vermont,50007,2779,-72.95471954,44.18650436,125.8,0.747519171,1.02783886,0.17442114,10.4,16792.464,21.12491971,4.115813672,25.24073338,91.25043917,3271.711981,2.026254432,1.824395541,2.790252004,0.237631352,0.026190552,49.4,"161,466","161,531"
VT,Essex,,Massachusetts,25009,1188,-70.99520111,42.43325424,133.3,0.748936082,0.807446713,0.152127642,11.5,89252.765,118.9739357,27.23794231,146.2118781,76.03150874,20433.56512,2.632814781,16.51665391,3.076595991,0.123123046,0.021664274,15.9,"776,111","779,018"
VT,Franklin,,Alabama,1059,30,-88.14955139,34.5837326,239.2,0.569602228,0.506313091,0.094933705,21.1,6655.362,15.9196259,2.881910481,18.80153639,79.63979309,1204.812074,3.819707292,14.85616957,0.160862983,0.381655312,0.006308352,23.5,"31,542","31,628"
VT,Lamoille,,Vermont,50015,2783,-72.92606354,44.62195206,130,0.717646121,1.87385376,0.199346145,10.2,2570.808,3.3420504,0.190098402,3.532148802,95.71807967,146.2295403,0.580183861,1.315628192,0.506639428,0.359550562,0.012257406,36.4,"25,204","25,333"
VT,Orange,,California,6059,186,-117.6740799,33.88472366,133.8,0.886977172,0.858047092,0.113177016,12.7,400884.771,536.3838236,61.73403435,598.1178579,44.13277781,46139.03912,1.461681359,33.65099434,17.68890238,0.206495712,0.277619798,30.2,"3,156,573","3,172,532"
VT,Orleans,,New York,22071,1114,-90.00593567,29.89120865,205.3,0.788405495,1.235949209,0.091069942,24,93537.12,192.0317074,476.7482256,668.779933,30.47154254,232220.2755,59.5836884,5.249993456,2.874393957,0.240526541,0.030538436,22.1,"389,738","391,495"
VT,Rutland,,Vermont,50021,2786,-72.86877441,43.29841995,194.2,0.732283727,1.447924641,0.099856872,11.4,6806.484,13.21819193,0.5925173,13.81070923,96.31257909,305.1067455,0.511015217,1.104766231,0.600240096,0.219006522,0.014600435,29.2,"59,706","59,310"
VT,Washington,,Alabama,1129,65,-88.45322418,31.43246651,234.8,0.178210764,0.356421528,0,22.4,3785.824,8.889114752,9.841321272,18.73043602,65.15556567,4191.363404,24.79949946,0.858881747,0.102383255,7.929014277,0.051191627,40.5,"16,901","16,756"
VT,Windham,,Connecticut,9015,285,-72.22705841,41.70560074,168.2,0.529923588,0.700866681,0.094018701,10.9,12711.035,21.37996087,3.304219677,24.68418055,85.40041206,1964.458785,1.684567839,9.584726585,1.148377073,0.368156179,0.032087006,35.3,"116,615","116,192"
VT,Windsor,,Vermont,50027,2789,-72.86877441,43.29841995,149.4,0.57128575,1.410361695,0.142821437,9.1,5066.152,7.568831088,0.456451457,8.025282545,95.45262043,305.5230636,0.548791248,1.228163049,0.928180695,0.248808894,0.021175225,35.2,"55,672","55,496"
VA,Accomack,,Virginia,51001,2790,-75.27519226,38.03866959,192.6,0.545107659,1.090215318,0.0605675,20.4,6730.98,12.96386748,17.73046278,30.69433026,61.10843083,9205.847757,27.90073574,8.593655771,0.533711253,0.292485828,0.102520806,18.3,"32,995","32,947"
VA,Albemarle,,Virginia,51003,2792,-78.36343384,38.18763733,100.2,0.555082353,0.60293428,0.133985396,9.5,10032.285,10.05234957,10.14306732,20.19541689,77.93270688,10122.82167,9.58573305,5.47337577,4.644841871,0.151561079,0.042437102,51.5,"105,603","106,878"
VA,Alleghany,,North Carolina,37005,1859,-81.36573792,36.57762527,140.8,0.367680853,1.286882986,0.183840427,22.9,2475.948,3.486134784,0.181505905,3.667640689,88.4087853,128.9104438,1.192290453,9.000448229,0.475123263,0.161362618,0.01792918,16.3,"10,812","10,848"
VA,Amelia,,Virginia,51007,2794,-78.24311829,37.37976837,208,0.311162972,0.311162972,0,11.1,1428.459,2.97119472,6.16981844,9.14101316,72.75807723,2966.258865,23.04964539,2.285263987,0.212765957,0.307328605,0,14.1,"12,869","12,913"
VA,Amherst,,Virginia,51009,2795,-79.42913818,37.6204071,163.3,0.499360195,0.468150183,0.03121,15,4745.4,7.7492382,9.746927122,17.49616532,75.69931691,5968.724509,18.86687479,1.931814669,0.472908231,0.914907427,0.021636324,18.9,"31,636","31,633"
VA,Appomattox,,Virginia,51011,2796,-78.69002533,37.23652649,228,0.458145167,0.458145167,0.196347929,14.2,2190.776,4.99496928,7.043155568,12.03812485,76.69137781,3089.103319,20.02270754,1.115340947,0.233754091,0.187003273,0.026714753,19.6,"15,428","15,475"
VA,Arlington,,Virginia,51013,2797,-77.13730621,38.94394302,84.3,1.044476175,1.075325683,0.207132406,7.1,16180.687,13.64031914,15.81151882,29.45183796,64.03839578,18756.25008,8.230143478,15.11460456,9.518029929,0.189763374,0.064057179,73.7,"227,897","230,050"
VA,Augusta,,Virginia,51015,2798,-79.50935364,38.18763733,136,0.36554656,0.338469037,0.054155,9.3,6931.941,9.42743976,3.959971416,13.38741118,92.21830508,2911.743688,3.906440678,2.06779661,0.494915254,0.191186441,0.017627119,23.3,"74,537","74,997"
VA,Bath,,Kentucky,21011,964,-83.82373047,38.30223083,285.9,0.409634606,0.327707685,0,24.9,3052.989,8.728495551,0.459687538,9.188183089,96.02277629,160.7861272,1.311362264,1.35449918,0.146665516,0.1552929,0.017254767,15.4,"12,261","12,327"
VA,Bedford,,Pennsylvania,42009,2217,-78.38063049,39.72889328,200.8,0.367752217,0.735504433,0.061292,13.9,6744.558,13.54307246,0.462079369,14.00515183,97.53426309,230.1192077,0.474257466,0.904304489,0.202966119,0.114545235,0.010047828,27.8,"48,522","48,325"
VA,Bland,,Virginia,51021,2801,-81.36573792,36.94432068,234.3,0.301886792,0.150943396,0,13.6,892.84,2.09192412,0.513928672,2.605852792,95.16412661,219.3464244,3.341148886,0.571512309,0.263774912,0.014654162,0.014654162,16.2,"6,565","6,513"
VA,Botetourt,,Virginia,51023,2802,-80.02501678,37.63759613,178.3,0.574018127,0.664652568,0.060423,7.4,2469.972,4.403960076,1.772031656,6.175991732,94.15952697,993.848377,2.977555207,1.07397128,0.524918547,0.229274768,0.006033547,27.3,"33,378","33,231"
VA,Brunswick,,North Carolina,37019,1866,-78.13425446,34.37173843,165.3,0.757346259,1.009795012,0.084149584,14.3,17534.946,28.98526574,22.86726636,51.8525321,80.81280077,13833.79695,11.28165986,5.165175787,0.521264812,0.606901174,0.030717391,12.4,"122,622","126,953"
VA,Buchanan,,Iowa,19019,764,-91.82221222,42.30147552,194.2,0.332731248,0.475330355,0,10.3,2171.652,4.217348184,0.115266846,4.33261503,97.07033114,59.35470947,0.281515412,1.159461781,0.429430289,0.104971848,0.004771448,9.9,"21,084","20,992"
VA,Buckingham,,Virginia,51029,2805,-78.81034088,37.54019547,152.2,0.118252232,0.177378348,0,20.2,3433.192,5.225318224,9.020427262,14.24574549,61.20377931,5926.693339,34.87110696,1.679692056,0.367432637,0.25661962,0.005832264,11.9,"16,996","17,048"
VA,Campbell,,Kentucky,21037,977,-84.31074524,39.02415466,159.1,0.773142552,0.816699879,0.119782649,14.4,13237.2,21.0603852,3.647574354,24.70795955,93.43561814,2292.630015,2.494022317,1.654932696,0.797024442,0.109590861,0.016604676,20.4,"91,925","92,211"
VA,Caroline,,Maryland,24011,1164,-75.75647736,39.13301849,187,0.491732743,0.338066261,0.0614666,14.4,4693.104,8.77610448,8.33097951,17.10708399,78.18605214,4455.069257,13.66963044,5.492046211,0.562511341,0.28730418,0.027218291,18.8,"32,591","32,850"
VA,Carroll,,Arkansas,5015,89,-93.87340546,36.49741364,253.1,0.540657439,1.838235294,0.0360438,16.6,4605.504,11.65653062,0.189327579,11.8458582,84.02681629,74.80346852,0.269620345,12.71223493,0.582962909,0.816148073,0.058296291,12.8,"27,744","27,646"
VA,Charlotte,,Florida,12015,297,-82.05329132,27.03214836,134.2,0.439236915,0.747889882,0.077163242,12.4,21476.056,28.82086715,12.52659723,41.34746439,86.02932903,9334.275138,5.389491055,5.758916851,1.177661929,0.21752991,0.030629212,13,"173,194","178,465"
VA,Chesterfield,,South Carolina,45025,2297,-80.3229599,34.8129158,209.2,0.411924119,0.60704607,0.0433604,23.5,10818.46,22.63221832,31.28019619,53.91241451,61.60397141,14952.29264,32.4795652,3.564856421,0.365900629,0.477168657,0.019257928,37.7,"46,036","46,013"
VA,Clarke,,Alabama,1025,13,-88.06360626,31.99969292,270.5,1.042293045,0.60132291,0.120264582,22.2,5489.172,14.84821026,29.20487758,44.05308784,53.97359966,10796.62757,43.66507955,1.049045794,0.286455309,0.371617698,0.015484071,30,"24,726","24,392"
VA,Craig,,Oklahoma,40035,2117,-95.4203949,37.01307678,360.8,0.342888493,0.754354684,0,18.2,2699.06,9.73820848,1.566499541,11.30470802,65.55326369,434.1739304,2.927673165,2.46190698,0.698649278,20.02794597,0.106460842,13,"14,830","14,625"
VA,Culpeper,,Virginia,51047,2814,-78.22592926,38.53141403,136.8,0.569499247,0.569499247,0.101696294,10.2,5035.638,6.888752784,10.43233618,17.32108896,71.71282315,7625.976738,15.44689327,8.903596136,1.270106449,0.276296344,0.025701985,22.3,"49,369","50,083"
VA,Cumberland,,Illinois,17035,578,-88.01777649,39.37939072,172,0.276931598,0.461552663,0,12,1302.84,2.2408848,0.059159251,2.300044051,97.891021,34.39491314,0.316799421,0.678855902,0.226285301,0.153874004,0,15.1,"10,857","10,858"
VA,Dickenson,,Virginia,51051,2816,-82.29393005,37.30528259,254.9,0.26130128,0.587927881,0,25,3783.75,9.64477875,0.123720988,9.768499738,98.4091052,48.53706853,0.320694209,0.540778469,0.10689807,0.1446268,0,10.7,"15,135","14,968"
VA,Dinwiddie,,Virginia,51053,2817,-77.65296936,36.89848328,170.2,0.215370257,0.287160343,0.035895,12.4,3467.908,5.902379416,15.5271913,21.42957072,62.91561016,9122.90911,32.62026356,2.407056891,0.435698725,0.296417985,0.024999107,16.9,"27,967","28,144"
VA,Essex,,Massachusetts,25009,1188,-70.99520111,42.43325424,133.3,0.748936082,0.807446713,0.152127642,11.5,89252.765,118.9739357,27.23794231,146.2118781,76.03150874,20433.56512,2.632814781,16.51665391,3.076595991,0.123123046,0.021664274,16.7,"776,111","779,018"
VA,Fairfax,,Virginia,51059,2819,-77.54410553,38.85226822,96,0.800852367,0.661076817,0.131863727,6.2,70523.264,67.70233344,96.98814064,164.6904741,54.59996339,101029.3132,8.881916493,15.57529356,17.44776404,0.170375862,0.07201454,60.3,"1,137,472","1,138,652"
VA,Fauquier,,Virginia,51061,2820,-77.97955322,39.01842499,122.3,0.805884422,0.615402649,0.131871996,6.8,4671.328,5.713034144,6.741523676,12.45455782,81.91340889,5512.284281,8.024170667,6.407680628,1.266812877,0.285262948,0.041409138,33.5,"68,696","69,069"
VA,Floyd,,Georgia,13115,414,-85.42800903,34.07952881,244.2,0.780737641,0.624590113,0.062459,19.6,18875.388,46.0936975,32.94755826,79.04125576,73.67235275,13492.0386,14.00998785,9.330647757,1.271841939,0.201418234,0.058141346,17.7,"96,303","96,560"
VA,Fluvanna,,Virginia,51065,2822,-78.31759644,37.99283218,172.1,0.191629618,0.383259237,0.076651847,7.8,2043.522,3.516901362,6.867432887,10.38433425,79.08606127,3990.373554,15.23101475,2.958234401,0.529368261,0.171266202,0.038924137,31,"26,199","26,271"
VA,Franklin,,Alabama,1059,30,-88.14955139,34.5837326,239.2,0.569602228,0.506313091,0.094933705,21.1,6655.362,15.9196259,2.881910481,18.80153639,79.63979309,1204.812074,3.819707292,14.85616957,0.160862983,0.381655312,0.006308352,20.7,"31,542","31,628"
VA,Frederick,,Maryland,24021,1169,-77.18887329,39.34501266,155.5,0.705858213,0.656612291,0.135426285,7.4,18157.898,28.23553139,32.06203218,60.29756357,77.83062322,20618.67021,8.402853654,7.341945712,3.803157872,0.219379994,0.039419843,28.8,"245,377","247,591"
VA,Giles,,Tennessee,47055,2424,-87.22709656,35.00199127,247.2,0.65851038,0.415901293,0.0346584,16.1,4681.719,11.57320937,7.32851157,18.90172094,85.53840936,2964.60824,10.19501441,1.597422418,0.376462608,0.322197728,0.023740885,15.9,"29,079","29,307"
VA,Gloucester,,New Jersey,34015,1749,-75.06893158,39.53981781,199,0.58772783,0.546483772,0.151228214,7.7,22492.162,44.75940238,56.26840164,101.027804,81.06303419,28275.57871,9.67990343,4.756354756,2.613358863,0.125222,0.021506272,22.6,"292,106","292,330"
VA,Goochland,,Virginia,51075,2827,-77.64151001,37.70635223,105,0.319110139,0.774981765,0,7.4,1651.31,1.7338755,4.478567171,6.212442671,76.35953401,4265.302067,19.11405811,2.095132845,1.008426578,0.230234379,0.01841875,36.1,"22,315","22,668"
VA,Grayson,,Kentucky,21085,1001,-86.27598572,37.6204071,187.4,0.649003589,0.343590135,0.076353363,22.9,6007.357,11.25778702,0.496456417,11.75424344,96.65579119,264.9180455,1.00986561,1.002097413,0.236930009,0.159248039,0.011652296,10.7,"26,233","26,184"
VA,Greene,,Alabama,1063,32,-87.83442688,33.15706635,313.1,0.11691804,0.233836081,0,37.7,3185.65,9.97427015,21.49608906,31.47035921,17.26920951,6865.566611,81.24930901,0.762852405,0.165837479,0.121614151,0,24.4,"8,450","8,422"
VA,Greensville,,Virginia,51081,2830,-77.76183319,36.54324722,310.2,0.342436435,0.085609109,0,27.9,3311.451,10.272121,21.93480777,32.20692878,37.80119252,7071.18239,59.57690109,1.413052356,0.285877644,0.187862452,0.008167933,8.5,"11,869","11,706"
VA,Halifax,,North Carolina,37083,1900,-77.68734741,36.13644791,165.3,0.830658864,0.585236927,0.0188786,27.9,14598.117,24.1306874,45.83929335,69.96998075,39.43793312,27730.96996,52.99957946,2.106379477,0.652758223,3.67153645,0.014627635,15.8,"52,323","51,766"
VA,Hanover,,Virginia,51085,2832,-77.64151001,37.70635223,156.5,0.735885712,0.726073903,0.127553523,6.2,6396.602,10.01068213,14.87817293,24.88885506,85.50814616,9506.819763,9.214624035,2.118902897,1.334828715,0.31943763,0.031042528,36.7,"103,171","104,392"
VA,Henrico,,Virginia,51087,2833,-77.62432098,37.55738449,155.5,0.835600949,0.848026242,0.158422485,9.3,30238.206,47.02041033,147.3440292,194.3644395,56.9498428,94755.0027,29.14265235,4.887354,6.501702315,0.274976787,0.036489811,40.8,"325,142","326,501"
VA,Henry,,Alabama,1067,34,-85.42800903,31.30641365,221,0.581733566,0.639906923,0,17,2922.47,6.4586587,10.79246449,17.25112319,67.80141024,4883.468095,28.40712056,2.248294995,0.260085539,0.312102647,0.011559357,11.6,"17,191","17,164"
VA,Highland,,Ohio,39071,2047,-83.34816742,39.20750046,210.2,0.627250552,0.464630038,0.069694506,17.9,7700.222,16.18586664,1.238455346,17.42432199,96.01504967,589.1795177,1.369611599,0.731836014,0.227121521,0.227121521,0.002294157,22.4,"43,018","43,029"
VA,Lancaster,,Nebraska,31109,1676,-96.46317291,41.00658798,142.1,0.931095611,0.669328518,0.135853808,13.5,41270.175,58.64491868,14.66657781,73.31149649,84.3364038,10321.3074,3.376231137,5.846037413,3.466978736,0.586530814,0.045899365,29.7,"305,705","309,637"
VA,Lee,,Alabama,1081,41,-84.98683167,32.49816513,170.4,0.82979482,0.706622152,0.0518622,21,32921.07,56.09750328,60.33003402,116.4275373,69.80541473,35404.94954,22.58444031,3.259249752,2.577595243,0.283072009,0.04705983,11.6,"156,767","158,991"
VA,Loudoun,,Virginia,51107,2843,-77.66442871,38.94966888,101.2,0.718909241,0.688610384,0.110177661,3.7,13858.683,14.0249872,26.62142554,40.64641274,62.38813234,26305.75646,7.023127588,12.35179036,14.66326834,0.1665007,0.045787692,58.8,"374,559","385,945"
VA,Louisa,,Iowa,19115,812,-91.06591797,41.34463501,156.1,0.268793119,0.627183944,0,10.8,1212.948,1.893411828,0.080059957,1.973471785,81.7511197,51.2876087,0.456661105,15.78115395,0.886976377,0.228330552,0.06147361,21.9,"11,231","11,142"
VA,Lunenburg,,Virginia,51111,2845,-78.50094604,36.89274979,213.2,0.160436387,0.561527354,0,21.1,2603.107,5.549824124,9.065537889,14.61536201,59.85751897,4252.128466,34.4664705,3.63946105,0.193588354,0.286510764,0.023230602,11.8,"12,337","12,273"
VA,Madison,,Alabama,1089,45,-86.78018951,34.54935455,194.3,0.942052361,0.645163132,0.139880502,13.3,46989.166,91.29994954,163.0343684,254.3343179,66.14030005,83908.57867,23.74981706,4.600804633,2.439286642,0.697408389,0.095874986,25.6,"353,302","356,967"
VA,Mathews,,Virginia,51115,2847,-76.43830109,37.40841293,159.8,0.565866908,0.905387053,0.226346763,10.2,904.332,1.445122536,1.297169469,2.742292005,87.26887948,811.7456003,9.155713967,1.158387169,0.334150145,0.200490087,0.022276676,26.6,"8,866","8,782"
VA,Mecklenburg,,North Carolina,37119,1918,-80.86153412,35.02490997,120.8,0.821696745,0.880953721,0.179746163,14.3,147785.638,178.5250507,377.4516652,555.9767159,50.60437481,312459.9877,30.23418165,12.17274811,4.566085417,0.309146742,0.056327124,17.1,"1,033,466","1,054,835"
VA,Middlesex,,Connecticut,9007,281,-72.5307312,41.25868988,131.7,0.642646247,1.067035279,0.13337941,6.7,10959.659,14.4338709,9.435082183,23.86895309,86.39996137,7164.071513,4.379632536,4.728506241,2.539293561,0.126753422,0.031990149,23.4,"163,577","163,329"
VA,Montgomery,,Alabama,1101,51,-86.40776825,32.05698776,169.4,0.928427112,0.623372489,0.084000548,22.8,51725.904,87.62368138,209.3259522,296.9496335,38.41029285,123569.0391,54.46737268,3.624821789,2.089264615,0.226714858,0.036623169,46,"226,868","226,349"
VA,Nelson,,Kentucky,21179,1048,-85.18164063,37.96418381,141.6,0.535570829,0.513255378,0.133892707,12.5,5639.625,7.985709,3.18862115,11.17433015,90.93169418,2251.851095,4.991136589,2.044340079,0.497271911,0.112807054,0.018417478,30.1,"45,117","45,559"
VA,Northampton,,North Carolina,37131,1924,-77.89361572,36.53752136,156,0.293212139,0.390949519,0.0488687,26.8,5476.044,8.54262864,18.53044443,27.07307307,38.89768768,11878.49002,58.13385221,1.380152948,0.171953482,0.407258247,0.004525092,21.5,"20,433","20,000"
VA,Northumberland,,Pennsylvania,42097,2261,-76.88520813,41.12691116,203.9,0.542876607,0.734480116,0.0425786,13.1,12201.864,24.8796007,3.644592052,28.52419275,94.32760664,1787.440928,1.919008125,2.383420785,0.343813473,0.121657075,0.010578876,27.1,"93,144","92,541"
VA,Nottoway,,Virginia,51135,2856,-78.0139389,37.01880264,216.9,0.83445664,0.83445664,0,23.7,3709.287,8.045443503,13.23147861,21.27692211,55.50369015,6100.266764,38.97684981,3.841544187,0.315397717,0.264934082,0.018923863,15.2,"15,651","15,595"
VA,Orange,,California,6059,186,-117.6740799,33.88472366,133.8,0.886977172,0.858047092,0.113177016,12.7,400884.771,536.3838236,61.73403435,598.1178579,44.13277781,46139.03912,1.461681359,33.65099434,17.68890238,0.206495712,0.277619798,25.9,"3,156,573","3,172,532"
VA,Page,,Iowa,19145,827,-94.9161911,40.59978867,192.7,0.516262261,0.903458957,0.064532783,15.7,2436.797,4.695707819,0.645787387,5.341495206,92.68767261,335.1257846,2.1591765,2.749184032,0.728094401,0.433090635,0.025106703,12.9,"15,521","15,391"
VA,Patrick,,Virginia,51141,2859,-80.4489975,36.68648529,255.2,0.328515112,0.38326763,0,17,3066.97,7.82690744,2.701681218,10.52858866,90.21092482,1058.652515,5.868036777,2.401297999,0.227149811,0.270416441,0,13.6,"18,041","17,923"
VA,Pittsylvania,,Virginia,51143,2860,-79.60102844,37.05318069,158.9,0.240450123,0.304570155,0,17.1,10615.509,16.8680438,21.68865341,38.55669721,74.40241867,13649.24696,21.98689888,2.097439612,0.277139168,0.195257141,0.026769124,14.6,"62,079","61,687"
VA,Powhatan,,Virginia,51145,2861,-78.13425446,37.44852066,172.5,0.210903722,0.562409927,0.0351506,6.4,1795.008,3.0963888,6.5517836,9.6481724,82.83177637,3798.13542,13.54203808,1.789916566,0.467089781,0.267417814,0.035655708,28.5,"28,047","28,443"
VA,Pulaski,,Arkansas,5119,141,-92.11442566,35.00772095,199.8,0.875982297,0.883621678,0.109497787,19.4,76228.808,152.3051584,273.3009213,425.6060796,55.30975995,136787.2479,34.81193893,5.791800349,1.939918693,0.331027203,0.040496619,18.2,"392,932","393,250"
VA,Richmond,,Georgia,13245,478,-82.3454895,33.31749725,208,0.78463311,0.645584204,0.0496603,24.3,48940.443,101.7961214,224.2679355,326.064057,38.01365252,107821.1228,53.53554493,4.092266728,1.634513261,0.284219817,0.18648809,13.4,"201,401","201,647"
VA,Roanoke,,Virginia,51161,2868,-80.25992584,37.32820129,149.2,0.565122354,0.6824119,0.181265661,7.3,6855.868,10.22895506,6.947278922,17.17623398,88.6442366,4656.353165,4.957997748,2.112020438,2.657616697,0.130986403,0.028145839,34.1,"93,916","94,031"
VA,Rockbridge,,Virginia,51163,2869,-79.42913818,37.6204071,106.7,0.403099386,0.671832311,0,12.8,2871.936,3.064355712,0.627832663,3.692188375,93.75980634,588.4092438,2.622495181,1.326937733,0.461738468,0.443806877,0.013448693,25.1,"22,437","22,392"
VA,Rockingham,,New Hampshire,33015,1739,-71.40200043,43.01194,142.2,0.908120191,1.014566514,0.229524883,5.2,15685.28,22.30446816,2.600706662,24.90517482,94.16983094,1828.907639,0.606321323,2.080461211,1.663149551,0.141587884,0.031501611,24.6,"301,640","303,251"
VA,Russell,,Alabama,1113,57,-85.43946838,32.24033356,199.1,0.738155952,0.352301704,0.0503288,23,13537.34,26.95284394,48.52827037,75.48111431,52.11060117,24373.81736,41.41122254,3.675373487,0.421175893,0.356960734,0.211532287,13.1,"58,858","58,172"
VA,Scott,,Arkansas,5127,145,-93.70724487,34.75561905,195.8,0.374076499,0.467595623,0,20.8,2186.08,4.28034464,0.093430747,4.373775387,85.34674619,47.71743968,0.454019407,6.961630909,3.373987359,1.69144485,0.026707024,12.6,"10,510","10,277"
VA,Shenandoah,,Virginia,51171,2873,-78.6499176,38.605896,123.6,0.534622626,0.604356012,0.069733386,11.5,4950.865,6.11926914,0.885731292,7.005000432,90.21979854,716.6110778,1.664563141,6.136737075,0.500083347,0.169075798,0.014288096,19.4,"43,051","43,175"
VA,Smyth,,Virginia,51173,2874,-81.43449402,37.00734329,239.4,0.602123277,0.570432578,0.0316907,18.1,5681.409,13.60129315,1.469868281,15.07116143,95.13785395,613.9800672,1.956035768,1.636239444,0.254595132,0.127297566,0.009314456,14.8,"31,389","31,062"
VA,Southampton,,Virginia,51175,2875,-76.89666748,36.65211105,199.5,0.221496207,0.276870259,0,15.2,2761.384,5.50896108,13.45310373,18.96206481,59.97845988,6743.410392,37.11900915,1.093161012,0.247711362,0.28002154,0.026925148,16.1,"18,167","18,057"
VA,Spotsylvania,,Virginia,51177,2876,-77.3664856,38.25639343,160.4,0.681177818,0.588289934,0.085147227,7.7,10056.431,16.13051532,31.31773659,47.44825191,71.96009706,19524.77343,14.94971282,7.58025115,2.261493337,0.263895357,0.110296821,29.6,"130,603","132,010"
VA,Surry,,North Carolina,37171,1944,-80.88445282,36.56044006,172.2,0.835982897,0.890801447,0.095932464,18.2,13203.736,22.73683339,4.483443357,27.22027675,84.98500129,2603.625643,3.588831729,9.711834729,0.460141436,0.234821441,0.012216144,22.8,"72,548","72,113"
VA,Sussex,,Delaware,10005,288,-75.7220993,38.6517334,174.5,0.673467742,1.380134599,0.142281917,12.3,26491.248,46.22722776,46.78992117,93.01714893,75.59156966,26813.70841,12.44971975,8.599761597,0.968830049,0.468690558,0.031448934,11.3,"215,376","220,251"
VA,Tazewell,,Illinois,17179,650,-89.26682281,40.58832932,186.9,0.803201014,0.758988114,0.1326387,8.4,11317.74,21.15285606,2.512729036,23.6655851,95.00051701,1344.42431,0.99782856,1.856803108,0.731199315,0.226745646,0.022157555,14.6,"134,735","134,385"
VA,Warren,,Illinois,13301,506,-82.86688995,33.43781662,206.7,0.18115942,0,0,27.7,1511.866,3.125027022,6.930675801,10.05570282,36.56153582,3353.011999,61.43297909,0.925608502,0.359958862,0.154268084,0,20,"5,458","5,442"
VA,Washington,,Alabama,1129,65,-88.45322418,31.43246651,234.8,0.178210764,0.356421528,0,22.4,3785.824,8.889114752,9.841321272,18.73043602,65.15556567,4191.363404,24.79949946,0.858881747,0.102383255,7.929014277,0.051191627,24.8,"16,901","16,756"
VA,Westmoreland,,Pennsylvania,42129,2277,-79.05098724,40.27893448,171.9,0.654013136,0.751419348,0.114104419,11.3,40419.987,69.48195765,14.18631537,83.66827302,94.78104658,8252.655827,2.307150936,0.870555825,0.737192916,0.083522972,0.016156903,21.2,"357,699","355,458"
VA,Wise,,Texas,48497,2741,-97.39136505,33.42062759,212.8,0.584055291,0.486712742,0.0162238,12.1,7603.156,16.17951597,1.295832692,17.47534866,79.69624706,608.9439343,0.969100411,17.10216991,0.395758283,0.576724677,0.025369121,14.4,"62,836","64,455"
VA,Wythe,,Virginia,51197,2885,-81.36573792,36.94432068,206.7,0.755468562,0.961505443,0.06867896,14.4,4203.504,8.688642768,1.669686259,10.35832903,94.57499572,807.7824184,2.767231059,0.957756114,0.424149136,0.133401744,0.010261673,16.6,"29,191","29,016"
