"","County","FIPS","State_name","State","lat","long","group","FFRPTH14","FSRPTH14","n"
"1454","Lake",46079,"California","SD",38.9324798583984,-122.400978088379,173,0.404269082,1.131953428,2
"1455","Lake",47095,"California","TN",38.9324798583984,-122.400978088379,173,0.262088848,0.65522212,2
"1456","Lamar",1075,"Alabama","AL",33.7357559204102,-88.2526931762695,38,0.425954849,0.709924748,2
"1457","Lamar",13171,"Alabama","GA",33.7357559204102,-88.2526931762695,38,0.439391443,0.494315373,2
"1458","Lamar",28073,"Alabama","MS",33.7357559204102,-88.2526931762695,38,0.948435082,0.632290055,2
"1459","Lamar",48277,"Alabama","TX",33.7357559204102,-88.2526931762695,38,0.706742322,0.72693496,2
"1460","Lamb",48279,"Texas","TX",33.8274269104004,-102.61100769043,2632,0.442021512,0.663032268,2
"1461","Lamoille",50015,"Vermont","VT",44.6219520568848,-72.9260635375977,2783,0.717646121,1.87385376,2
"1462","Lampasas",48281,"Texas","TX",31.0313930511475,-97.9127578735352,2633,0.496130185,0.843421314,2
"1463","Lancaster",31109,"Nebraska","NE",41.0065879821777,-96.4631729125977,1676,0.931095611,0.669328518,2
"1464","Lancaster",42071,"Nebraska","PA",41.0065879821777,-96.4631729125977,1676,0.611265282,0.611265282,2
"1465","Lancaster",45057,"Nebraska","SC",41.0065879821777,-96.4631729125977,1676,0.481000481,0.517075517,2
"1466","Lancaster",51103,"Nebraska","VA",41.0065879821777,-96.4631729125977,1676,0.905469033,1.267656646,2
"1467","Lander",32015,"Nevada","NV",39.0929069519043,-117.777198791504,1722,0.332834082,0.998502247,2
"1468","Lane",20101,"Kansas","KS",38.2563934326172,-100.233238220215,904,0.592768228,0.592768228,2
"1469","Lane",41039,"Kansas","OR",38.2563934326172,-100.233238220215,904,0.820456721,0.901386125,2
"1470","Langlade",55067,"Wisconsin","WI",45.4699325561523,-89.0491027832031,3021,0.566718187,1.391035549,2
"1471","Lanier",13173,"Georgia","GA",31.1631755828857,-82.9700164794922,443,0.385616504,0.48202063,2
"1472","Lapeer",26087,"Michigan","MI",42.8973503112793,-83.0960693359375,1241,0.408380883,0.555851758,2
"1473","Laramie",56021,"Wyoming","WY",41.0065879821777,-105.286720275879,3069,0.674350808,0.549855274,2
"1474","Larimer",8069,"Colorado","CO",40.2674713134766,-105.063270568848,249,0.777485021,0.87312802,2
"1475","Larue",21123,"Kentucky","KY",37.5631141662598,-85.5196762084961,1020,0.564174894,0.352609309,2
"1476","Lassen",6035,"California","CA",41.2013931274414,-120.006011962891,174,0.409461715,0.472455825,2
"1477","Latah",16057,"Idaho","ID",46.5356330871582,-117.026634216309,545,0.75499206,0.807060477,2
"1478","Latimer",40077,"Oklahoma","OK",35.0879364013672,-94.9276504516602,2138,0.187038249,0.187038249,2
"1479","Lauderdale",1077,"Alabama","AL",34.8988571166992,-88.1094436645508,39,0.773395205,0.751912005,2
"1480","Lauderdale",28075,"Alabama","MS",34.8988571166992,-88.1094436645508,39,0.827700372,0.614504822,2
"1481","Lauderdale",47097,"Alabama","TN",34.8988571166992,-88.1094436645508,39,0.292162735,0.219122051,2
"1482","Laurel",21125,"Kentucky","KY",36.927131652832,-84.2992782592773,1021,0.649837541,0.499875031,2
"1483","Laurens",13175,"Georgia","GA",32.5268173217773,-82.6949996948242,444,0.815029989,0.73143717,2
"1484","Laurens",45059,"Georgia","SC",32.5268173217773,-82.6949996948242,444,0.480964333,0.465934198,2
"1485","Lavaca",48285,"Texas","TX",29.0432319641113,-96.9329986572266,2635,0.45636631,0.507073678,2
"1486","Lawrence",1079,"Alabama","AL",34.3029823303223,-87.525032043457,40,0.477940078,0.507811333,2
"1487","Lawrence",5075,"Alabama","AR",34.3029823303223,-87.525032043457,40,0.35437954,0.649695824,2
"1488","Lawrence",17101,"Alabama","IL",34.3029823303223,-87.525032043457,40,0.363218112,0.726436225,2
"1489","Lawrence",18093,"Alabama","IN",34.3029823303223,-87.525032043457,40,0.481358306,0.393838614,2
"1490","Lawrence",21127,"Alabama","KY",34.3029823303223,-87.525032043457,40,0.506200962,0.316375601,2
"1491","Lawrence",28077,"Alabama","MS",34.3029823303223,-87.525032043457,40,0.479923212,0.159974404,2
"1492","Lawrence",29109,"Alabama","MO",34.3029823303223,-87.525032043457,40,0.447097809,0.657496778,2
"1493","Lawrence",39087,"Alabama","OH",34.3029823303223,-87.525032043457,40,0.616652873,0.275871022,2
"1494","Lawrence",42073,"Alabama","PA",34.3029823303223,-87.525032043457,40,0.563247006,0.585776887,2
"1495","Lawrence",46081,"Alabama","SD",34.3029823303223,-87.525032043457,40,0.932797988,1.257249463,2
"1496","Lawrence",47099,"Alabama","TN",34.3029823303223,-87.525032043457,40,0.544069641,0.473104036,2
"1497","Lea",35025,"New mexico","NM",31.9939613342285,-103.361587524414,1775,0.628580408,0.542864898,2
"1498","Leake",28079,"Mississippi","MS",32.9336166381836,-89.3183898925781,1407,0.517397491,0.388048118,2
"1499","Leavenworth",20103,"Kansas","KS",38.9840507507324,-95.0766143798828,905,0.444179347,0.431488508,2
"1500","Lebanon",42075,"Pennsylvania","PA",40.5539512634277,-76.5471572875977,2250,0.572019449,0.484016457,2
"1501","Lee",1081,"Alabama","AL",32.4981651306152,-84.9868316650391,41,0.82979482,0.706622152,2
"1502","Lee",5077,"Alabama","AR",32.4981651306152,-84.9868316650391,41,0.304259635,0.101419878,2
"1503","Lee",12071,"Alabama","FL",32.4981651306152,-84.9868316650391,41,0.522432978,0.887400241,2
"1504","Lee",13177,"Alabama","GA",32.4981651306152,-84.9868316650391,41,0.445342743,0.239799938,2
"1505","Lee",17103,"Alabama","IL",32.4981651306152,-84.9868316650391,41,0.374262271,0.921260976,2
"1506","Lee",19111,"Alabama","IA",32.4981651306152,-84.9868316650391,41,0.538457178,0.935215099,2
"1507","Lee",21129,"Alabama","KY",32.4981651306152,-84.9868316650391,41,0.52673163,0.263365815,2
"1508","Lee",28081,"Alabama","MS",32.4981651306152,-84.9868316650391,41,0.938460456,0.973652723,2
"1509","Lee",37105,"Alabama","NC",32.4981651306152,-84.9868316650391,41,0.771010023,0.670443498,2
"1510","Lee",45061,"Alabama","SC",32.4981651306152,-84.9868316650391,41,0.490650384,0.272583547,2
"1511","Lee",48287,"Alabama","TX",32.4981651306152,-84.9868316650391,41,0.657030223,0.716760244,2
"1512","Lee",51105,"Alabama","VA",32.4981651306152,-84.9868316650391,41,0.280549878,0.320628432,2
"1513","Leelanau",26089,"Michigan","MI",44.7823829650879,-86.0467987060547,1242,0.593201004,1.688341319,2
"1514","Leflore",28083,"Mississippi","MS",33.7242965698242,-90.1434478759766,1409,0.668321558,0.668321558,2
"1515","Lehigh",42077,"Pennsylvania","PA",40.4508171081543,-75.5330276489258,2251,0.687490743,0.721026876,2
"1516","Lemhi",16059,"Idaho","ID",45.6991119384766,-113.932655334473,546,0.388299249,1.812063163,2
"1517","Lenawee",26091,"Michigan","MI",41.722785949707,-84.368034362793,1243,0.585580583,0.656254102,2
"1518","Lenoir",37107,"North carolina","NC",35.448902130127,-77.4868087768555,1912,0.889116868,0.581345644,2
"1519","Leon",12073,"Florida","FL",30.6761589050293,-84.087287902832,326,0.894403989,0.764116794,2
"1520","Leon",48289,"Florida","TX",30.6761589050293,-84.087287902832,326,0.593084633,1.008243876,2
"1521","Leslie",21131,"Kentucky","KY",37.0302619934082,-83.1762847900391,1024,0.183183733,0.183183733,2
"1522","Letcher",21133,"Kentucky","KY",37.1964225769043,-82.5517578125,1025,0.642150777,0.214050259,2
"1523","Levy",12075,"Florida","FL",29.5932693481445,-82.9356384277344,327,0.429152046,0.63110595,2
"1524","Lewis",16061,"Idaho","ID",45.9913215637207,-116.688591003418,547,1.042209484,0.521104742,2
"1525","Lewis",21135,"Idaho","KY",45.9913215637207,-116.688591003418,547,0.360230548,0.216138329,2
"1526","Lewis",29111,"Idaho","MO",45.9913215637207,-116.688591003418,547,0.295916354,0.789110278,2
"1527","Lewis",36049,"Idaho","NY",45.9913215637207,-116.688591003418,547,0.477590007,0.918442322,2
"1528","Lewis",47101,"Idaho","TN",45.9913215637207,-116.688591003418,547,0.839912649,0.33596506,2
"1529","Lewis",53041,"Idaho","WA",45.9913215637207,-116.688591003418,547,0.638909594,0.758705143,2
"1530","Lewis",54041,"Idaho","WV",45.9913215637207,-116.688591003418,547,1.096624832,0.487388814,2
"1531","Lexington",45063,"South carolina","SC",33.8789939880371,-81.5777282714844,2316,0.791685859,0.698122985,2
"1532","Lexington",51678,"South carolina","VA",33.8789939880371,-81.5777282714844,2316,1.367801942,1.778142525,2
"1533","Liberty",12077,"Florida","FL",30.6074066162109,-84.9352569580078,328,0,0.4784689,3
"1534","Liberty",13179,"Florida","GA",30.6074066162109,-84.9352569580078,328,0.659529433,0.414123133,3
"1535","Liberty",30051,"Florida","MT",30.6074066162109,-84.9352569580078,328,0,0.847816872,3
"1536","Liberty",48291,"Florida","TX",30.6074066162109,-84.9352569580078,328,0.512052434,0.371238015,3
"1537","Licking",39089,"Ohio","OH",39.9294281005859,-82.4543609619141,2056,0.714327882,0.543125332,2
"1538","Limestone",1083,"Alabama","AL",35.0019912719727,-87.2041702270508,42,0.561754436,0.429576922,2
"1539","Limestone",48293,"Alabama","TX",35.0019912719727,-87.2041702270508,42,0.46760755,0.680156436,2
"1540","Lincoln",5079,"Arkansas","AR",33.7987823486328,-91.97119140625,121,0.357909807,0.429491768,2
"1541","Lincoln",8073,"Arkansas","CO",33.7987823486328,-91.97119140625,121,0.54446461,1.451905626,2
"1542","Lincoln",13181,"Arkansas","GA",33.7987823486328,-91.97119140625,121,0.393597481,0.655995802,2
"1543","Lincoln",16063,"Arkansas","ID",33.7987823486328,-91.97119140625,121,0,0.752445448,2
"1544","Lincoln",20105,"Arkansas","KS",33.7987823486328,-91.97119140625,121,0,0.947268709,2
"1545","Lincoln",21137,"Arkansas","KY",33.7987823486328,-91.97119140625,121,0.368173451,0.204540806,2
"1546","Lincoln",22061,"Arkansas","LA",33.7987823486328,-91.97119140625,121,0.840036122,0.609026188,2
"1547","Lincoln",23015,"Arkansas","ME",33.7987823486328,-91.97119140625,121,0.731635938,1.521802751,2
"1548","Lincoln",27081,"Arkansas","MN",33.7987823486328,-91.97119140625,121,0,1.036627505,2
"1549","Lincoln",28085,"Arkansas","MS",33.7987823486328,-91.97119140625,121,0.805176132,0.431344357,2
"1550","Lincoln",29113,"Arkansas","MO",33.7987823486328,-91.97119140625,121,0.331803351,0.497705027,2
"1551","Lincoln",30053,"Arkansas","MT",33.7987823486328,-91.97119140625,121,0.418300654,1.307189542,2
"1552","Lincoln",31111,"Arkansas","NE",33.7987823486328,-91.97119140625,121,0.698031551,0.642189027,2
"1553","Lincoln",32017,"Arkansas","NV",33.7987823486328,-91.97119140625,121,0.192901235,0.385802469,2
"1554","Lincoln",35027,"Arkansas","NM",33.7987823486328,-91.97119140625,121,1.014919314,1.573124937,2
"1555","Lincoln",37109,"Arkansas","NC",33.7987823486328,-91.97119140625,121,0.688972679,0.513597815,2
"1556","Lincoln",40081,"Arkansas","OK",33.7987823486328,-91.97119140625,121,0.462173951,0.722146798,2
"1557","Lincoln",41041,"Arkansas","OR",33.7987823486328,-91.97119140625,121,0.689566004,2.241089514,2
"1558","Lincoln",46083,"Arkansas","SD",33.7987823486328,-91.97119140625,121,0.310390316,0.387987895,2
"1559","Lincoln",47103,"Arkansas","TN",33.7987823486328,-91.97119140625,121,0.624312513,0.683770848,2
"1560","Lincoln",53043,"Arkansas","WA",33.7987823486328,-91.97119140625,121,0.87804878,0.487804878,2
"1561","Lincoln",54043,"Arkansas","WV",33.7987823486328,-91.97119140625,121,0.23190019,0.46380038,2
"1562","Lincoln",55069,"Arkansas","WI",33.7987823486328,-91.97119140625,121,0.526445092,1.052890184,2
"1563","Lincoln",56023,"Arkansas","WY",33.7987823486328,-91.97119140625,121,0.646307966,1.184897937,2
"1564","Linn",19113,"Iowa","IA",42.3014755249023,-91.8222122192383,811,0.734784226,0.84500186,2
"1565","Linn",20107,"Iowa","KS",42.3014755249023,-91.8222122192383,811,0.210482004,0.631446011,2
"1566","Linn",29115,"Iowa","MO",42.3014755249023,-91.8222122192383,811,0.48736902,0.56859719,2
"1567","Linn",41043,"Iowa","OR",42.3014755249023,-91.8222122192383,811,0.519454405,0.678642046,2
"1568","Lipscomb",48295,"Texas","TX",36.4916839599609,-100.542633056641,2640,0.281452294,0.844356882,2
"1569","Litchfield",9005,"Connecticut","CT",41.4821434020996,-73.3271408081055,280,0.518938554,1.070310769,2
"1570","Livingston",17105,"Illinois","IL",40.7487602233887,-88.9345092773438,613,0.527662718,0.844260349,2
"1571","Livingston",21139,"Illinois","KY",40.7487602233887,-88.9345092773438,613,0.427396089,0.534245112,2
"1572","Livingston",22063,"Illinois","LA",40.7487602233887,-88.9345092773438,613,0.530382833,0.324122843,2
"1573","Livingston",26093,"Illinois","MI",40.7487602233887,-88.9345092773438,613,0.522640574,0.554968857,2
"1574","Livingston",29117,"Illinois","MO",40.7487602233887,-88.9345092773438,613,0.265727762,0.664319405,2
"1575","Livingston",36051,"Illinois","NY",40.7487602233887,-88.9345092773438,613,0.727711888,0.83609451,2
"1576","Llano",48299,"Texas","TX",30.4928131103516,-98.9727249145508,2642,0.973859559,0.768836494,2
"1577","Logan",5083,"Arkansas","AR",35.1967964172363,-94.0395584106445,123,0.592039348,0.409873395,2
"1578","Logan",8075,"Arkansas","CO",35.1967964172363,-94.0395584106445,123,0.577162138,0.665956313,2
"1579","Logan",17107,"Arkansas","IL",35.1967964172363,-94.0395584106445,123,0.470651516,0.705977274,2
"1580","Logan",20109,"Arkansas","KS",35.1967964172363,-94.0395584106445,123,0.357909807,1.789549034,2
"1581","Logan",21141,"Arkansas","KY",35.1967964172363,-94.0395584106445,123,0.521085346,0.669966874,2
"1582","Logan",31113,"Arkansas","NE",35.1967964172363,-94.0395584106445,123,0,0,2
"1583","Logan",38047,"Arkansas","ND",35.1967964172363,-94.0395584106445,123,0,2.057613169,2
"1584","Logan",39091,"Arkansas","OH",35.1967964172363,-94.0395584106445,123,0.791087086,0.593315314,2
"1585","Logan",40083,"Arkansas","OK",35.1967964172363,-94.0395584106445,123,0.331301352,0.530082163,2
"1586","Logan",54045,"Arkansas","WV",35.1967964172363,-94.0395584106445,123,0.565802874,0.678963449,2
"1587","Long",13183,"Georgia","GA",31.7304019927979,-81.5490875244141,448,0.175305323,0.116870216,2
"1588","Lonoke",5085,"Arkansas","AR",35.0077209472656,-92.1144256591797,124,0.531045181,0.433221069,2
"1589","Lorain",39093,"Ohio","OH",41.3102569580078,-82.3454895019531,2058,0.608120546,0.51608068,2
"1590","Loudon",47105,"Tennessee","TN",35.9072647094727,-84.270637512207,2449,0.748458766,0.472710799,2
"1591","Loudoun",51107,"Virginia","VA",38.9496688842773,-77.6644287109375,2843,0.718909241,0.688610384,2
"1592","Louisa",19115,"Iowa","IA",41.3446350097656,-91.06591796875,812,0.268793119,0.627183944,2
"1593","Louisa",51109,"Iowa","VA",41.3446350097656,-91.06591796875,812,0.26202399,0.378479096,2
"1594","Loup",31115,"Nebraska","NE",42.0894813537598,-99.2305603027344,1679,0,3.401360544,2
"1595","Love",40085,"Oklahoma","OK",34.0737991333008,-97.5403366088867,2142,0.511613629,1.330195436,2
"1596","Loving",48301,"Texas","TX",31.9939613342285,-103.963188171387,2643,0,0,2
"1597","Lowndes",1085,"Alabama","AL",31.9595851898193,-86.8604049682617,43,0,0.189035917,2
"1598","Lowndes",13185,"Alabama","GA",31.9595851898193,-86.8604049682617,43,0.960157853,0.757555738,2
"1599","Lowndes",28087,"Alabama","MS",31.9595851898193,-86.8604049682617,43,0.669680228,0.786874268,2
"1600","Lubbock",48303,"Texas","TX",33.8331565856934,-102.055244445801,2644,0.904841925,0.57147911,2
"1601","Lucas",19117,"Iowa","IA",41.1670188903809,-93.1056442260742,813,0.344787955,0.804505229,2
"1602","Lucas",39095,"Iowa","OH",41.1670188903809,-93.1056442260742,813,0.856907872,0.778798307,2
"1603","Luce",26095,"Michigan","MI",46.7476272583008,-85.2389297485352,1245,0.311235605,1.244942421,2
"1604","Lumpkin",13187,"Georgia","GA",34.6009216308594,-84.2018737792969,450,0.866050808,0.737746985,2
"1605","Luna",35029,"New mexico","NM",32.5955696105957,-107.693153381348,1778,0.770072549,0.891662951,2
"1606","Lunenburg",51111,"Virginia","VA",36.892749786377,-78.5009460449219,2845,0.160436387,0.561527354,2
"1607","Luzerne",42079,"Pennsylvania","PA",40.949291229248,-76.2091217041016,2252,0.649250852,0.947216219,2
"1608","Lycoming",42081,"Pennsylvania","PA",41.1269111633301,-76.8852081298828,2253,0.635149518,0.909808768,2
"1609","Lyman",46085,"South dakota","SD",43.7166786193848,-100.34782409668,2372,0.515862781,0.515862781,2
"1610","Lynn",48305,"Texas","TX",32.9565353393555,-101.700004577637,2645,0.519840582,0.346560388,2
"1611","Lyon",19119,"Iowa","IA",43.4989547729492,-96.0449142456055,814,0.427972267,0.599161174,2
"1612","Lyon",20111,"Iowa","KS",43.4989547729492,-96.0449142456055,814,0.602191979,0.903287968,2
"1613","Lyon",21143,"Iowa","KY",43.4989547729492,-96.0449142456055,814,0.355871886,0.830367734,2
"1614","Lyon",27083,"Iowa","MN",43.4989547729492,-96.0449142456055,814,0.935125658,0.857198519,2
"1615","Lyon",32019,"Iowa","NV",43.4989547729492,-96.0449142456055,814,0.366873274,0.444109753,2
"1616","Mackinac",26097,"Michigan","MI",45.9684028625488,-85.8749160766602,1246,1.539576164,2.89802572,2
"1617","Macomb",26099,"Michigan","MI",42.4561729431152,-83.0788803100586,1247,0.699908849,0.705722046,2
"1618","Macon",1087,"Alabama","AL",32.4236831665039,-85.445198059082,44,0.463320463,0.102960103,2
"1619","Macon",13193,"Alabama","GA",32.4236831665039,-85.445198059082,44,0.507540603,0.145011601,2
"1620","Macon",17115,"Alabama","IL",32.4236831665039,-85.445198059082,44,0.581449008,0.756806645,2
"1621","Macon",29121,"Alabama","MO",32.4236831665039,-85.445198059082,44,0.452225596,0.969054849,2
"1622","Macon",37113,"Alabama","NC",32.4236831665039,-85.445198059082,44,0.915129151,1.446494465,2
"1623","Macon",47111,"Alabama","TN",32.4236831665039,-85.445198059082,44,0.565143677,0.347780724,2
"1624","Macoupin",17117,"Illinois","IL",39.5226287841797,-89.9199905395508,619,0.430542699,0.753449723,2
"1625","Madera",6039,"California","CA",37.7751083374023,-119.295539855957,176,0.50469757,0.342935528,2
"1626","Madison",1089,"Alabama","AL",34.5493545532227,-86.7801895141602,45,0.942052361,0.645163132,2
"1627","Madison",5087,"Alabama","AR",34.5493545532227,-86.7801895141602,45,0.190597205,0.698856417,2
"1628","Madison",12079,"Alabama","FL",34.5493545532227,-86.7801895141602,45,0.486013608,0.324009072,2
"1629","Madison",13195,"Alabama","GA",34.5493545532227,-86.7801895141602,45,0.353207121,0.17660356,2
"1630","Madison",16065,"Alabama","ID",34.5493545532227,-86.7801895141602,45,0.736105999,0.368053,2
"1631","Madison",17119,"Alabama","IL",34.5493545532227,-86.7801895141602,45,0.701530612,0.772809124,2
"1632","Madison",18095,"Alabama","IN",34.5493545532227,-86.7801895141602,45,0.59199348,0.661187524,2
"1633","Madison",19121,"Alabama","IA",34.5493545532227,-86.7801895141602,45,0.19219681,0.640656032,2
"1634","Madison",21151,"Alabama","KY",34.5493545532227,-86.7801895141602,45,0.721318983,0.515227845,2
"1635","Madison",22065,"Alabama","LA",34.5493545532227,-86.7801895141602,45,0.591066453,0.337752259,2
"1636","Madison",28089,"Alabama","MS",34.5493545532227,-86.7801895141602,45,0.983400205,0.737550153,2
"1637","Madison",29123,"Alabama","MO",34.5493545532227,-86.7801895141602,45,0.64683053,0.565976714,2
"1638","Madison",30057,"Alabama","MT",34.5493545532227,-86.7801895141602,45,0.127877238,2.046035806,2
"1639","Madison",31119,"Alabama","NE",34.5493545532227,-86.7801895141602,45,0.909762893,0.966623074,2
"1640","Madison",36053,"Alabama","NY",34.5493545532227,-86.7801895141602,45,0.580358993,1.050173417,2
"1641","Madison",37115,"Alabama","NC",34.5493545532227,-86.7801895141602,45,0.283594082,0.472656804,2
"1642","Madison",39097,"Alabama","OH",34.5493545532227,-86.7801895141602,45,0.500933558,0.341545608,2
"1643","Madison",47113,"Alabama","TN",34.5493545532227,-86.7801895141602,45,0.835217666,0.804660922,2
"1644","Madison",48313,"Alabama","TX",34.5493545532227,-86.7801895141602,45,1.226462737,0.721448669,2
"1645","Madison",51113,"Alabama","VA",34.5493545532227,-86.7801895141602,45,0.380025842,0.532036178,2
"1646","Magoffin",21153,"Kentucky","KY",37.7350006103516,-82.9413681030273,1035,0.619530705,0.154882676,2
"1647","Mahaska",19123,"Iowa","IA",41.5165214538574,-92.8592681884766,816,0.402324542,0.581135449,2
"1648","Mahnomen",27087,"Minnesota","MN",47.4924697875977,-95.5464477539062,1324,0.544959128,0.544959128,2
"1649","Mahoning",39099,"Ohio","OH",41.144100189209,-80.9990463256836,2061,0.861906314,0.703246943,2
"1650","Major",40093,"Oklahoma","OK",36.5088691711426,-98.9498138427734,2146,0.258064516,0.516129032,2
"1651","Malheur",41045,"Oregon","OR",43.682300567627,-117.026634216309,2199,0.658783227,1.021114002,2
"1652","Manatee",12081,"Florida","FL",27.1983070373535,-82.2137145996094,330,0.511732898,0.767599347,2
"1653","Manistee",26101,"Michigan","MI",44.5188217163086,-85.8176193237305,1248,0.368550369,0.900900901,2
"1654","Manitowoc",55071,"Wisconsin","WI",44.318286895752,-87.7656784057617,3023,0.424151697,0.873253493,2
"1655","Marathon",55073,"Wisconsin","WI",44.6849784851074,-89.8340530395508,3024,0.574458683,0.788039476,2
"1656","Marengo",1091,"Alabama","AL",32.2747116088867,-87.4620056152344,46,0.94480358,0.447538538,2
"1657","Maricopa",4013,"Arizona","AZ",32.5096244812012,-112.208053588867,74,0.68041841,0.583285684,2
"1658","Maries",29125,"Missouri","MO",38.0157508850098,-92.1774520874023,1512,0.332852546,0.776655941,2
"1659","Marin",6041,"California","CA",38.3022308349609,-122.945289611816,177,0.70949185,1.2042186,2
"1660","Marinette",55075,"Wisconsin","WI",45.7220306396484,-87.8344268798828,3025,0.629570439,1.477069107,2
"1661","Marion",1093,"Alabama","AL",33.9191017150879,-87.9490203857422,47,0.561593604,0.660698358,2
"1662","Marion",5089,"Alabama","AR",33.9191017150879,-87.9490203857422,47,0.30549276,0.672084072,2
"1663","Marion",12083,"Alabama","FL",33.9191017150879,-87.9490203857422,47,0.477640808,0.518918409,2
"1664","Marion",13197,"Alabama","GA",33.9191017150879,-87.9490203857422,47,0.454700466,0.227350233,2
"1665","Marion",17121,"Alabama","IL",33.9191017150879,-87.9490203857422,47,0.622229136,0.700007778,2
"1666","Marion",18097,"Alabama","IN",33.9191017150879,-87.9490203857422,47,0.890560593,0.737495491,2
"1667","Marion",19125,"Alabama","IA",33.9191017150879,-87.9490203857422,47,0.569459014,0.719316649,2
"1668","Marion",20115,"Alabama","KS",33.9191017150879,-87.9490203857422,47,0.327653997,1.064875491,2
"1669","Marion",21155,"Alabama","KY",33.9191017150879,-87.9490203857422,47,0.699755086,0.499825061,2
"1670","Marion",28091,"Alabama","MS",33.9191017150879,-87.9490203857422,47,0.811813824,0.541209216,2
"1671","Marion",29127,"Alabama","MO",33.9191017150879,-87.9490203857422,47,0.656984786,0.829875519,2
"1672","Marion",39101,"Alabama","OH",33.9191017150879,-87.9490203857422,47,0.669506999,0.380401704,2
"1673","Marion",41047,"Alabama","OR",33.9191017150879,-87.9490203857422,47,0.689951243,0.696084143,2
"1674","Marion",45067,"Alabama","SC",33.9191017150879,-87.9490203857422,47,0.657626906,0.407102371,2
"1675","Marion",47115,"Alabama","TN",33.9191017150879,-87.9490203857422,47,0.774457,0.739254409,2
"1676","Marion",48315,"Alabama","TX",33.9191017150879,-87.9490203857422,47,0.492659375,0.689723125,2
"1677","Marion",54049,"Alabama","WV",33.9191017150879,-87.9490203857422,47,0.757002271,0.686583455,2
"1678","Mariposa",6043,"California","CA",37.6318664550781,-120.384162902832,178,0.452437507,0.735210949,2
"1679","Marlboro",45069,"South carolina","SC",34.3087120056152,-79.6583251953125,2319,0.358114883,0.21486893,2
"1680","Marquette",26103,"Michigan","MI",46.249153137207,-88.1266403198242,1249,0.768366925,0.797919499,2
"1681","Marquette",55077,"Michigan","WI",46.249153137207,-88.1266403198242,1249,0.398671096,0.930232558,2
"1682","Marshall",1095,"Alabama","AL",34.4634094238281,-86.0697174072266,48,0.750243036,0.6340082,2
"1683","Marshall",17123,"Alabama","IL",34.4634094238281,-86.0697174072266,48,0.416181122,0.915598468,2
"1684","Marshall",18099,"Alabama","IN",34.4634094238281,-86.0697174072266,48,0.912815505,0.615619759,2
"1685","Marshall",19127,"Alabama","IA",34.4634094238281,-86.0697174072266,48,0.538344834,0.513874615,2
"1686","Marshall",20117,"Alabama","KS",34.4634094238281,-86.0697174072266,48,0.49970018,0.899460324,2
"1687","Marshall",21157,"Alabama","KY",34.4634094238281,-86.0697174072266,48,0.67844797,0.807676154,2
"1688","Marshall",27089,"Alabama","MN",34.4634094238281,-86.0697174072266,48,0.212381863,0.955718382,2
"1689","Marshall",28093,"Alabama","MS",34.4634094238281,-86.0697174072266,48,0.358779047,0.248385494,2
"1690","Marshall",40095,"Alabama","OK",34.4634094238281,-86.0697174072266,48,0.556173526,0.617970585,2
"1691","Marshall",46091,"Alabama","SD",34.4634094238281,-86.0697174072266,48,0.42707666,1.067691651,2
"1692","Marshall",47117,"Alabama","TN",34.4634094238281,-86.0697174072266,48,0.607630561,0.319805558,2
"1693","Marshall",54051,"Alabama","WV",34.4634094238281,-86.0697174072266,48,0.616979269,0.524432379,2
"1694","Martin",12085,"Florida","FL",27.2556018829346,-80.2140884399414,332,0.671482216,1.153906331,2
"1695","Martin",18101,"Florida","IN",27.2556018829346,-80.2140884399414,332,0.882093502,0.882093502,2
"1696","Martin",21159,"Florida","KY",27.2556018829346,-80.2140884399414,332,0.638111191,0.159527798,2
"1697","Martin",27091,"Florida","MN",27.2556018829346,-80.2140884399414,332,0.692383778,0.59347181,2
"1698","Martin",37117,"Florida","NC",27.2556018829346,-80.2140884399414,332,0.724823058,0.554276456,2
"1699","Martin",48317,"Florida","TX",27.2556018829346,-80.2140884399414,332,0.183150183,0.366300366,2
"1700","Mason",17125,"Illinois","IL",40.1185073852539,-90.3611755371094,623,0.503669593,0.791480789,2
"1701","Mason",21161,"Illinois","KY",40.1185073852539,-90.3611755371094,623,0.757310964,0.932075032,2
"1702","Mason",26105,"Illinois","MI",40.1185073852539,-90.3611755371094,623,0.659172911,1.075492645,2
"1703","Mason",48319,"Illinois","TX",40.1185073852539,-90.3611755371094,623,1.22819946,1.719479243,2
"1704","Mason",53045,"Illinois","WA",40.1185073852539,-90.3611755371094,623,0.395315511,0.576501787,2
"1705","Mason",54053,"Illinois","WV",40.1185073852539,-90.3611755371094,623,0.333135919,0.296120817,2
"1706","Massac",17127,"Illinois","IL",37.2365264892578,-88.9345092773438,624,0.3354579,0.46964106,2
"1707","Matagorda",48321,"Texas","TX",28.9572868347168,-96.319938659668,2653,0.62980914,0.876256195,2
"1708","Mathews",51115,"Virginia","VA",37.4084129333496,-76.4383010864258,2847,0.565866908,0.905387053,2
"1709","Maury",47119,"Tennessee","TN",35.4259834289551,-87.2099075317383,2456,0.830263696,0.619774309,2
"1710","Maverick",48323,"Texas","TX",29.0718765258789,-100.691604614258,2654,0.526103502,0.455956368,2
"1711","Mayes",40097,"Oklahoma","OK",36.5432472229004,-95.3344497680664,2148,0.73500588,0.808506468,2
"1712","Meade",20119,"Kansas","KS",37.0016136169434,-100.084266662598,913,0.459031444,1.147578609,2
